,journal,title,authors,abstract,cite,JEL,url,vol,doi,year
739,Journal of Economic Literature,Ability and the Investment in Schooling: A Theoretical Note on J. Mincer's 'Distribution of Labor Income',"['Weiss, Yoram']",No abstract is available for this item.,"Weiss, Yoram, 1971. ""Ability and the Investment in Schooling: A Theoretical Note on J. Mincer's 'Distribution of Labor Income',"" Journal of Economic Literature, American Economic Association, vol. 9(2), pages 459-461, June.",N\A,https://ideas.repec.org/a/aea/jeclit/v9y1971i2p459-61.html,"9(2), pages 459-461, June.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.1-.10,1971
740,Journal of Economic Literature,The Postwar Literature on Externalities: An Interpretative Essay,"['Mishan, E J']",No abstract is available for this item.,"Mishan, E J, 1971. ""The Postwar Literature on Externalities: An Interpretative Essay,"" Journal of Economic Literature, American Economic Association, vol. 9(1), pages 1-28, March.",N\A,https://ideas.repec.org/a/aea/jeclit/v9y1971i1p1-28.html,"9(1), pages 1-28, March.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.1-.10,1971
741,Journal of Economic Literature,The Role of Scholarly Journals in the History of Economics: An Essay,"['Coats, A W']",No abstract is available for this item.,"Coats, A W, 1971. ""The Role of Scholarly Journals in the History of Economics: An Essay,"" Journal of Economic Literature, American Economic Association, vol. 9(1), pages 29-44, March.",N\A,https://ideas.repec.org/a/aea/jeclit/v9y1971i1p29-44.html,"9(1), pages 29-44, March.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.1-.10,1971
742,Journal of Economic Literature,"The Bulletins of N.Y.U.'s Institute of Finance, 1926-1970: A Review Article","['Katz, Samuel I']",No abstract is available for this item.,"Katz, Samuel I, 1971. ""The Bulletins of N.Y.U.'s Institute of Finance, 1926-1970: A Review Article,"" Journal of Economic Literature, American Economic Association, vol. 9(1), pages 45-52, March.",N\A,https://ideas.repec.org/a/aea/jeclit/v9y1971i1p45-52.html,"9(1), pages 45-52, March.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.1-.10,1971
743,Journal of Economic Literature,Investment Cycles in European Socialist Economies: A Review Article,"['Bajt, Alexander']",No abstract is available for this item.,"Bajt, Alexander, 1971. ""Investment Cycles in European Socialist Economies: A Review Article,"" Journal of Economic Literature, American Economic Association, vol. 9(1), pages 53-63, March.",N\A,https://ideas.repec.org/a/aea/jeclit/v9y1971i1p53-63.html,"9(1), pages 53-63, March.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.1-.10,1971
744,Journal of Economic Literature,Some Comments on the Treatment of Problems of the Inadequate Statistics in the United States: Precept and Practice,"['Framingham, C F', 'Macmillan, J A']",No abstract is available for this item.,"Framingham, C F & Macmillan, J A, 1971. ""Some Comments on the Treatment of Problems of the Inadequate Statistics in the United States: Precept and Practice,"" Journal of Economic Literature, American Economic Association, vol. 9(1), pages 64-67, March.",N\A,https://ideas.repec.org/a/aea/jeclit/v9y1971i1p64-67.html,"9(1), pages 64-67, March.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.1-.10,1971
745,Journal of Economic Literature,"A Note on ""Some Cambridge Controversies in the Theory of Capital.""","['Ng, Yew-Kwang']",No abstract is available for this item.,"Ng, Yew-Kwang, 1971. ""A Note on ""Some Cambridge Controversies in the Theory of Capital."","" Journal of Economic Literature, American Economic Association, vol. 9(1), pages 68-69, March.",N\A,https://ideas.repec.org/a/aea/jeclit/v9y1971i1p68-69.html,"9(1), pages 68-69, March.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.1-.10,1971
746,Journal of Economic Literature,Some Cambridge Controversies in the Theory of Capital: Reply,"['Harcourt, G C']",No abstract is available for this item.,"Harcourt, G C, 1971. ""Some Cambridge Controversies in the Theory of Capital: Reply,"" Journal of Economic Literature, American Economic Association, vol. 9(1), pages 69-70, March.",N\A,https://ideas.repec.org/a/aea/jeclit/v9y1971i1p69-70.html,"9(1), pages 69-70, March.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.1-.10,1971
747,Journal of Economic Literature,Some Approaches to the Theory and Measurement of Total Factor Productivity: A Survey,"['Nadiri, M Ishaq']",No abstract is available for this item.,"Nadiri, M Ishaq, 1970. ""Some Approaches to the Theory and Measurement of Total Factor Productivity: A Survey,"" Journal of Economic Literature, American Economic Association, vol. 8(4), pages 1137-1177, December.",N\A,https://ideas.repec.org/a/aea/jeclit/v8y1970i4p1137-77.html,"8(4), pages 1137-1177, December.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.1-.10,1970
748,Journal of Economic Literature,The Value Added Tax: A Short Review of the Literature,"['Lindholm, Richard W']",No abstract is available for this item.,"Lindholm, Richard W, 1970. ""The Value Added Tax: A Short Review of the Literature,"" Journal of Economic Literature, American Economic Association, vol. 8(4), pages 1178-1189, December.",N\A,https://ideas.repec.org/a/aea/jeclit/v8y1970i4p1178-89.html,"8(4), pages 1178-1189, December.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.1-.10,1970
749,Journal of Economic Literature,"The Works, Political, Metaphysical, and Chronological of Sir James Stewart: A Review Article","['Vickers, Douglas']",No abstract is available for this item.,"Vickers, Douglas, 1970. ""The Works, Political, Metaphysical, and Chronological of Sir James Stewart: A Review Article,"" Journal of Economic Literature, American Economic Association, vol. 8(4), pages 1190-1194, December.",N\A,https://ideas.repec.org/a/aea/jeclit/v8y1970i4p1190-94.html,"8(4), pages 1190-1194, December.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.1-.10,1970
750,Journal of Economic Literature,Ernest Mandel's Marxist Economic Theory: A Review Article,"['Guelfat, Isaac']",No abstract is available for this item.,"Guelfat, Isaac, 1970. ""Ernest Mandel's Marxist Economic Theory: A Review Article,"" Journal of Economic Literature, American Economic Association, vol. 8(4), pages 1195-1203, December.",N\A,https://ideas.repec.org/a/aea/jeclit/v8y1970i4p1195-1203.html,"8(4), pages 1195-1203, December.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.1-.10,1970
751,Journal of Economic Literature,Max Weber's Economy & Society: A Review Article,"['Schweitzer, Arthur']",No abstract is available for this item.,"Schweitzer, Arthur, 1970. ""Max Weber's Economy & Society: A Review Article,"" Journal of Economic Literature, American Economic Association, vol. 8(4), pages 1203-1209, December.",N\A,https://ideas.repec.org/a/aea/jeclit/v8y1970i4p1203-09.html,"8(4), pages 1203-1209, December.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.1-.10,1970
752,Journal of Economic Literature,Radical Economics in America: A 1970 Survey,"['Bronfenbrenner, Martin']",No abstract is available for this item.,"Bronfenbrenner, Martin, 1970. ""Radical Economics in America: A 1970 Survey,"" Journal of Economic Literature, American Economic Association, vol. 8(3), pages 747-766, September.",N\A,https://ideas.repec.org/a/aea/jeclit/v8y1970i3p747-66.html,"8(3), pages 747-766, September.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.1-.10,1970
753,Journal of Economic Literature,On Some Current Issues in Monetary Economics: An Interpretation,"['Smith, Warren L']",No abstract is available for this item.,"Smith, Warren L, 1970. ""On Some Current Issues in Monetary Economics: An Interpretation,"" Journal of Economic Literature, American Economic Association, vol. 8(3), pages 767-782, September.",N\A,https://ideas.repec.org/a/aea/jeclit/v8y1970i3p767-82.html,"8(3), pages 767-782, September.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.1-.10,1970
754,Journal of Economic Literature,Economists' Perception of Minority Economic Problems: A View of Emerging Literature,"['Brimmer, Andrew F', 'Harper, Harriett']",No abstract is available for this item.,"Brimmer, Andrew F & Harper, Harriett, 1970. ""Economists' Perception of Minority Economic Problems: A View of Emerging Literature,"" Journal of Economic Literature, American Economic Association, vol. 8(3), pages 783-806, September.",N\A,https://ideas.repec.org/a/aea/jeclit/v8y1970i3p783-806.html,"8(3), pages 783-806, September.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.1-.10,1970
755,Journal of Economic Literature,Agriculture and Structural Transformation in Developing Countries: A Survey of Research,"['Johnston, Bruce F']",No abstract is available for this item.,"Johnston, Bruce F, 1970. ""Agriculture and Structural Transformation in Developing Countries: A Survey of Research,"" Journal of Economic Literature, American Economic Association, vol. 8(2), pages 369-404, June.",N\A,https://ideas.repec.org/a/aea/jeclit/v8y1970i2p369-404.html,"8(2), pages 369-404, June.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.1-.10,1970
756,Journal of Economic Literature,A Curmudgeon's Guide to Microeconomics,"['Shubik, Martin']",No abstract is available for this item.,"Shubik, Martin, 1970. ""A Curmudgeon's Guide to Microeconomics,"" Journal of Economic Literature, American Economic Association, vol. 8(2), pages 405-434, June.",N\A,https://ideas.repec.org/a/aea/jeclit/v8y1970i2p405-34.html,"8(2), pages 405-434, June.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.1-.10,1970
757,Journal of Economic Literature,International Economics in the International Encyclopedia of the Social Sciences,"['Cooper, Richard N']",No abstract is available for this item.,"Cooper, Richard N, 1970. ""International Economics in the International Encyclopedia of the Social Sciences,"" Journal of Economic Literature, American Economic Association, vol. 8(2), pages 435-439, June.",N\A,https://ideas.repec.org/a/aea/jeclit/v8y1970i2p435-39.html,"8(2), pages 435-439, June.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.1-.10,1970
758,Journal of Economic Literature,A Comment on Professor Musgrave's Separation of Distribution from Allocation,"['Skolnik, M L']",No abstract is available for this item.,"Skolnik, M L, 1970. ""A Comment on Professor Musgrave's Separation of Distribution from Allocation,"" Journal of Economic Literature, American Economic Association, vol. 8(2), pages 440-442, June.",N\A,https://ideas.repec.org/a/aea/jeclit/v8y1970i2p440-42.html,"8(2), pages 440-442, June.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.1-.10,1970
759,Journal of Economic Literature,A Comment on 'Cost-Benefit Analysis and the Theory of Public Finance',"['Aronson, J Richard']",No abstract is available for this item.,"Aronson, J Richard, 1970. ""A Comment on 'Cost-Benefit Analysis and the Theory of Public Finance',"" Journal of Economic Literature, American Economic Association, vol. 8(2), pages 442-443, June.",N\A,https://ideas.repec.org/a/aea/jeclit/v8y1970i2p442-43.html,"8(2), pages 442-443, June.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.1-.10,1970
760,Journal of Economic Literature,R. A. Musgraves's Reply to Skolnik and Aronson,"['Musgrave, Richard A']",No abstract is available for this item.,"Musgrave, Richard A, 1970. ""R. A. Musgraves's Reply to Skolnik and Aronson,"" Journal of Economic Literature, American Economic Association, vol. 8(2), pages 443-443, June.",N\A,https://ideas.repec.org/a/aea/jeclit/v8y1970i2p443.html,"8(2), pages 443-443, June.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.1-.10,1970
761,Journal of Economic Literature,The Distribution of Labor Incomes: A Survey with Special Reference to the Human Capital Approach,"['Mincer, Jacob']",No abstract is available for this item.,"Mincer, Jacob, 1970. ""The Distribution of Labor Incomes: A Survey with Special Reference to the Human Capital Approach,"" Journal of Economic Literature, American Economic Association, vol. 8(1), pages 1-26, March.",N\A,https://ideas.repec.org/a/aea/jeclit/v8y1970i1p1-26.html,"8(1), pages 1-26, March.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.1-.10,1970
762,Journal of Economic Literature,Public Finance in the International Encyclopedia of the Social Sciences: A Review Article,"['Goode, Richard']",No abstract is available for this item.,"Goode, Richard, 1970. ""Public Finance in the International Encyclopedia of the Social Sciences: A Review Article,"" Journal of Economic Literature, American Economic Association, vol. 8(1), pages 27-34, March.",N\A,https://ideas.repec.org/a/aea/jeclit/v8y1970i1p27-34.html,"8(1), pages 27-34, March.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.1-.10,1970
763,Journal of Economic Literature,Economic History in the International Encyclopedia of the Social Sciences: A Review Article,"['Taylor, George Rogers']",No abstract is available for this item.,"Taylor, George Rogers, 1970. ""Economic History in the International Encyclopedia of the Social Sciences: A Review Article,"" Journal of Economic Literature, American Economic Association, vol. 8(1), pages 35-40, March.",N\A,https://ideas.repec.org/a/aea/jeclit/v8y1970i1p35-40.html,"8(1), pages 35-40, March.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.1-.10,1970
764,Journal of Economic Literature,A Note on Cambridge Controversies in Capital Theory,"['Nell, Edward J']",No abstract is available for this item.,"Nell, Edward J, 1970. ""A Note on Cambridge Controversies in Capital Theory,"" Journal of Economic Literature, American Economic Association, vol. 8(1), pages 41-44, March.",N\A,https://ideas.repec.org/a/aea/jeclit/v8y1970i1p41-44.html,"8(1), pages 41-44, March.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.1-.10,1970
765,Journal of Economic Literature,A Note on Cambridge Controversies in Capital Theory: A Reply to the Comment by Nell,"['Harcourt, G C']",No abstract is available for this item.,"Harcourt, G C, 1970. ""A Note on Cambridge Controversies in Capital Theory: A Reply to the Comment by Nell,"" Journal of Economic Literature, American Economic Association, vol. 8(1), pages 44-45, March.",N\A,https://ideas.repec.org/a/aea/jeclit/v8y1970i1p44-45.html,"8(1), pages 44-45, March.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.1-.10,1970
766,Journal of Economic Literature,Some Comments on the Treatment of the Problems of the Inadequate Statistics of South Asia Countries in Asian Drama: A Comment,"['Ely, J Edward']",No abstract is available for this item.,"Ely, J Edward, 1970. ""Some Comments on the Treatment of the Problems of the Inadequate Statistics of South Asia Countries in Asian Drama: A Comment,"" Journal of Economic Literature, American Economic Association, vol. 8(1), pages 46-52, March.",N\A,https://ideas.repec.org/a/aea/jeclit/v8y1970i1p46-52.html,"8(1), pages 46-52, March.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.1-.10,1970
767,Journal of Economic Literature,Some Comments on the Treatment of the Problems of the Inadequate Statistics of South Asia Countries in Asian Drama: A Reply to the Comment by Ely,"['Myrdal, Gunnar']",No abstract is available for this item.,"Myrdal, Gunnar, 1970. ""Some Comments on the Treatment of the Problems of the Inadequate Statistics of South Asia Countries in Asian Drama: A Reply to the Comment by Ely,"" Journal of Economic Literature, American Economic Association, vol. 8(1), pages 52-53, March.",N\A,https://ideas.repec.org/a/aea/jeclit/v8y1970i1p52-53.html,"8(1), pages 52-53, March.",http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/00220515/.1-.10,1970
