journal,title,authors,volume,jel,abstract,url,doi
Econometrica,Market Behavior in a Clearing House,['Haim Mendelson'],"1982, vol. 50, issue 6, 1505-24",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a6_3ap_3a1505-24.htm,http://links.jstor.org/sici?sici=0012-9682%2819821 ... O%3B2-X&origin=repec
Econometrica,Portfolio Efficient Sets,"['Philip Dybvig', 'Stephen Ross']","1982, vol. 50, issue 6, 1525-46",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a6_3ap_3a1525-46.htm,http://links.jstor.org/sici?sici=0012-9682%2819821 ... O%3B2-L&origin=repec
Econometrica,A Decomposition Algorithm for General Equilibrium Computation with Application to International Trade Models,"['Ahsan Mansur', 'John Whalley']","1982, vol. 50, issue 6, 1547-57",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a6_3ap_3a1547-57.htm,http://links.jstor.org/sici?sici=0012-9682%2819821 ... O%3B2-N&origin=repec
Econometrica,Estimation and Hypothesis Testing in Dynamic Singular Equation Systems,"['G J Anderson', 'Richard Blundell']","1982, vol. 50, issue 6, 1559-71",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a6_3ap_3a1559-71.htm,http://links.jstor.org/sici?sici=0012-9682%2819821 ... O%3B2-C&origin=repec
Econometrica,A Note on the Estimation of Symmetric Systems,['R P Byron'],"1982, vol. 50, issue 6, 1573-75",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a6_3ap_3a1573-75.htm,http://links.jstor.org/sici?sici=0012-9682%2819821 ... O%3B2-F&origin=repec
Econometrica,Tests of Linear Hypotheses and l[subscript]1 Estimation,"['Roger Koenker', 'Gilbert Bassett']","1982, vol. 50, issue 6, 1577-83",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a6_3ap_3a1577-83.htm,http://links.jstor.org/sici?sici=0012-9682%2819821 ... O%3B2-4&origin=repec
Econometrica,Simultaneous Equations Analysis of Fertility in the U.S.: A Comment,"['Basudeb Biswas', 'Rati Ram']","1982, vol. 50, issue 6, 1585-90",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a6_3ap_3a1585-90.htm,http://links.jstor.org/sici?sici=0012-9682%2819821 ... O%3B2-S&origin=repec
Econometrica,A Theory of Auctions and Competitive Bidding,"['Paul Milgrom', 'Robert Weber']","1982, vol. 50, issue 5, 1089-1122",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a5_3ap_3a1089-1122.htm,http://links.jstor.org/sici?sici=0012-9682%2819820 ... O%3B2-E&origin=repec
Econometrica,The Role of Information in Bargaining: An Experimental Study,"['Alvin Roth', 'John Murnighan']","1982, vol. 50, issue 5, 1123-42",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a5_3ap_3a1123-42.htm,http://links.jstor.org/sici?sici=0012-9682%2819820 ... O%3B2-W&origin=repec
Econometrica,Information in Production,['Glenn MacDonald'],"1982, vol. 50, issue 5, 1143-62",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a5_3ap_3a1143-62.htm,http://links.jstor.org/sici?sici=0012-9682%2819820 ... O%3B2-4&origin=repec
Econometrica,On the Possibility of Speculation under Rational Expectations,['Jean Tirole'],"1982, vol. 50, issue 5, 1163-81",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a5_3ap_3a1163-81.htm,http://links.jstor.org/sici?sici=0012-9682%2819820 ... O%3B2-7&origin=repec
Econometrica,Micro-Based Estimates of Demand Functions for Local School Expenditures,"['Ted Bergstrom', 'Daniel L Rubinfeld', 'Perry Shapiro']","1982, vol. 50, issue 5, 1183-1205",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a5_3ap_3a1183-1205.htm,http://links.jstor.org/sici?sici=0012-9682%2819820 ... O%3B2-T&origin=repec
Econometrica,Fiscal Incidence at the Local Level,['Jorge Martinez-Vazquez'],"1982, vol. 50, issue 5, 1207-18",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a5_3ap_3a1207-18.htm,http://links.jstor.org/sici?sici=0012-9682%2819820 ... O%3B2-M&origin=repec
Econometrica,"Relative Prices, Employment, and the Exchange Rate in an Economy with Foresight",['Maurice Obstfeld'],"1982, vol. 50, issue 5, 1219-42",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a5_3ap_3a1219-42.htm,http://links.jstor.org/sici?sici=0012-9682%2819820 ... O%3B2-D&origin=repec
Econometrica,Decreasing Costs in International Trade and Frank Graham's Argument for Protection,['Wilfred Ethier'],"1982, vol. 50, issue 5, 1243-68",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a5_3ap_3a1243-68.htm,http://links.jstor.org/sici?sici=0012-9682%2819820 ... O%3B2-A&origin=repec
Econometrica,Generalized Instrumental Variables Estimation of Nonlinear Rational Expectations Models,"['Lars Hansen', 'Kenneth Singleton']","1982, vol. 50, issue 5, 1269-86",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a5_3ap_3a1269-86.htm,http://links.jstor.org/sici?sici=0012-9682%2819820 ... O%3B2-G&origin=repec
Econometrica,Comparison of Local Power of Alternative Tests of Non-Nested Regression Models,['M Pesaran'],"1982, vol. 50, issue 5, 1287-1305",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a5_3ap_3a1287-1305.htm,http://links.jstor.org/sici?sici=0012-9682%2819820 ... O%3B2-E&origin=repec
Econometrica,On the Consistency of Nonlinear FIML,['Peter Phillips'],"1982, vol. 50, issue 5, 1307-24",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a5_3ap_3a1307-24.htm,http://links.jstor.org/sici?sici=0012-9682%2819820 ... O%3B2-8&origin=repec
Econometrica,Correction to a Lemma [The Maximum Likelihood and Nonlinear Three Stage Least Squares Estimator in the General Nonlinear Simultaneous Equations Model],['Takeshi Amemiya'],"1982, vol. 50, issue 5, 1325-28",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a5_3ap_3a1325-28.htm,http://links.jstor.org/sici?sici=0012-9682%2819820 ... O%3B2-L&origin=repec
Econometrica,Multiple Shooting in Rational Expectations Models [The Solution of Linear Difference Models under Rational Expectations],"['Lipton, David, et al', 'Lawrence H. Summers']","1982, vol. 50, issue 5, 1329-33",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a5_3ap_3a1329-33.htm,http://links.jstor.org/sici?sici=0012-9682%2819820 ... O%3B2-F&origin=repec
Econometrica,"Stability of Aggregation Procedures, Ultrafilters, and Simple Games-A Comment",['Eitan Muller'],"1982, vol. 50, issue 5, 1335-36",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a5_3ap_3a1335-36.htm,http://links.jstor.org/sici?sici=0012-9682%2819820 ... O%3B2-J&origin=repec
Econometrica,On the Distance between Income Distributions [Inequality Measures between Income Distributions with Applications],['Anthony F Shorrocks'],"1982, vol. 50, issue 5, 1337-39",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a5_3ap_3a1337-39.htm,http://links.jstor.org/sici?sici=0012-9682%2819820 ... O%3B2-B&origin=repec
Econometrica,"Inflation, Tax Rules and Investment: Some Econometric Evidence",['Martin Feldstein'],"1982, vol. 50, issue 4, 825-62",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a4_3ap_3a825-62.htm,http://links.jstor.org/sici?sici=0012-9682%2819820 ... O%3B2-5&origin=repec
Econometrica,Sequential Equilibria,"['David Kreps', 'Robert Wilson']","1982, vol. 50, issue 4, 863-94",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a4_3ap_3a863-94.htm,http://links.jstor.org/sici?sici=0012-9682%2819820 ... O%3B2-4&origin=repec
Econometrica,The Determination of Marginal Cost Prices under a Set of Axioms,"['Dov Samet', 'Yair Tauman']","1982, vol. 50, issue 4, 895-909",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a4_3ap_3a895-909.htm,http://links.jstor.org/sici?sici=0012-9682%2819820 ... O%3B2-3&origin=repec
Econometrica,Regulating a Monopolist with Unknown Costs,"['David P Baron', 'Roger Myerson']","1982, vol. 50, issue 4, 911-30",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a4_3ap_3a911-30.htm,http://links.jstor.org/sici?sici=0012-9682%2819820 ... O%3B2-Y&origin=repec
Econometrica,Acyclic Collective Choice Rules,"['Douglas H Blair', 'Robert Pollak']","1982, vol. 50, issue 4, 931-43",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a4_3ap_3a931-43.htm,http://links.jstor.org/sici?sici=0012-9682%2819820 ... O%3B2-J&origin=repec
Econometrica,The Nonparametric Approach to Demand Analysis,['Hal Varian'],"1982, vol. 50, issue 4, 945-73",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a4_3ap_3a945-73.htm,http://links.jstor.org/sici?sici=0012-9682%2819820 ... O%3B2-O&origin=repec
Econometrica,On the Transversality Condition in Infinite Horizon Optimal Problems,['Philippe Michel'],"1982, vol. 50, issue 4, 975-85",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a4_3ap_3a975-85.htm,http://links.jstor.org/sici?sici=0012-9682%2819820 ... O%3B2-5&origin=repec
Econometrica,Autoregressive Conditional Heteroscedasticity with Estimates of the Variance of United Kingdom Inflation,['Robert Engle'],"1982, vol. 50, issue 4, 987-1007",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a4_3ap_3a987-1007.htm,http://links.jstor.org/sici?sici=0012-9682%2819820 ... O%3B2-3&origin=repec
Econometrica,Evaluation of the Distribution Function of the Limited Information Maximum Likelihood Estimator,"['T W Anderson', 'Naoto Kunitomo', 'Takamitsu Sawa']","1982, vol. 50, issue 4, 1009-27",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a4_3ap_3a1009-27.htm,http://links.jstor.org/sici?sici=0012-9682%2819820 ... 3B2-%23&origin=repec
Econometrica,Large Sample Properties of Generalized Method of Moments Estimators,['Lars Hansen'],"1982, vol. 50, issue 4, 1029-54",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a4_3ap_3a1029-54.htm,http://links.jstor.org/sici?sici=0012-9682%2819820 ... O%3B2-O&origin=repec
Econometrica,An Investigation of the Robustness of the Tobit Estimator to Non-Normality,"['Abbas Arabmazar', 'Peter Schmidt']","1982, vol. 50, issue 4, 1055-63",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a4_3ap_3a1055-63.htm,http://links.jstor.org/sici?sici=0012-9682%2819820 ... O%3B2-T&origin=repec
Econometrica,Note on Estimating Linear Trend When Residuals are Autocorrelated,['Walter Krämer'],"1982, vol. 50, issue 4, 1065-67",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a4_3ap_3a1065-67.htm,http://links.jstor.org/sici?sici=0012-9682%2819820 ... O%3B2-3&origin=repec
Econometrica,A Stronger Characterization of Declining Risk Aversion,['Mark Machina'],"1982, vol. 50, issue 4, 1069-79",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a4_3ap_3a1069-79.htm,http://links.jstor.org/sici?sici=0012-9682%2819820 ... O%3B2-O&origin=repec
Econometrica,Sufficient Conditions for Extracting Least Cost Resource First,['Tracy Lewis'],"1982, vol. 50, issue 4, 1081-83",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a4_3ap_3a1081-83.htm,http://links.jstor.org/sici?sici=0012-9682%2819820 ... O%3B2-9&origin=repec
Econometrica,Asset Valuation in an Experimental Market,"['Robert Forsythe', 'Thomas Palfrey', 'Charles Plott']","1982, vol. 50, issue 3, 537-67",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a3_3ap_3a537-67.htm,http://links.jstor.org/sici?sici=0012-9682%2819820 ... O%3B2-6&origin=repec
Econometrica,The General Equivalence of Granger and Sims Causality,['Gary Chamberlain'],"1982, vol. 50, issue 3, 569-81",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a3_3ap_3a569-81.htm,http://links.jstor.org/sici?sici=0012-9682%2819820 ... O%3B2-H&origin=repec
Econometrica,A Note on Noncausality,"['Jean-Pierre Florens', 'M Mouchart']","1982, vol. 50, issue 3, 583-91",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a3_3ap_3a583-91.htm,http://links.jstor.org/sici?sici=0012-9682%2819820 ... O%3B2-H&origin=repec
Econometrica,"Pairwise, t-Wise, and Pareto Optimalities","['Steven Goldman', 'Ross M Starr']","1982, vol. 50, issue 3, 593-606",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a3_3ap_3a593-606.htm,http://links.jstor.org/sici?sici=0012-9682%2819820 ... O%3B2-S&origin=repec
Econometrica,A Theory of Disagreement in Bargaining,['Vincent Crawford'],"1982, vol. 50, issue 3, 607-37",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a3_3ap_3a607-37.htm,http://links.jstor.org/sici?sici=0012-9682%2819820 ... O%3B2-Y&origin=repec
Econometrica,Risk Aversion and Nash's Solution for Bargaining Games with Risky Outcomes,"['Alvin Roth', 'Uriel G Rothblum']","1982, vol. 50, issue 3, 639-47",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a3_3ap_3a639-47.htm,http://links.jstor.org/sici?sici=0012-9682%2819820 ... O%3B2-P&origin=repec
Econometrica,Selection and the Evolution of Industry,['Boyan Jovanovic'],"1982, vol. 50, issue 3, 649-70",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a3_3ap_3a649-70.htm,http://links.jstor.org/sici?sici=0012-9682%2819820 ... O%3B2-O&origin=repec
Econometrica,A Dynamic Game of R and D: Patent Protection and Competitive Behavior,['Jennifer Reinganum'],"1982, vol. 50, issue 3, 671-88",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a3_3ap_3a671-88.htm,http://links.jstor.org/sici?sici=0012-9682%2819820 ... 3B2-%23&origin=repec
Econometrica,Two Stage Least Absolute Deviations Estimators,['Takeshi Amemiya'],"1982, vol. 50, issue 3, 689-711",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a3_3ap_3a689-711.htm,http://links.jstor.org/sici?sici=0012-9682%2819820 ... O%3B2-0&origin=repec
Econometrica,A Class of Decompositions of the Variance-Covariance Matrix of a Generalized Error Components Model,"['Tom Wansbeek', 'Arie Kapteyn']","1982, vol. 50, issue 3, 713-24",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a3_3ap_3a713-24.htm,http://links.jstor.org/sici?sici=0012-9682%2819820 ... O%3B2-P&origin=repec
Econometrica,Sets of Posterior Means with Bounded Variance Priors,['Edward Leamer'],"1982, vol. 50, issue 3, 725-36",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a3_3ap_3a725-36.htm,http://links.jstor.org/sici?sici=0012-9682%2819820 ... O%3B2-L&origin=repec
Econometrica,"Conflict among the Criteria Revisited: The W, LR and LM Tests","['G B A Evans', 'N E Savin']","1982, vol. 50, issue 3, 737-48",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a3_3ap_3a737-48.htm,http://links.jstor.org/sici?sici=0012-9682%2819820 ... O%3B2-E&origin=repec
Econometrica,A Remark on Hausman's Specification Test,['Alberto Holly'],"1982, vol. 50, issue 3, 749-59",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a3_3ap_3a749-59.htm,http://links.jstor.org/sici?sici=0012-9682%2819820 ... O%3B2-N&origin=repec
Econometrica,A Computationally Efficient Quadrature Procedure for the One-Factor Multinomial Probit Model,"['J. Butler', 'Robert Moffitt']","1982, vol. 50, issue 3, 761-64",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a3_3ap_3a761-64.htm,http://links.jstor.org/sici?sici=0012-9682%2819820 ... O%3B2-O&origin=repec
Econometrica,On the Estimation of Structural Hedonic Price Models,"['James N Brown', 'Harvey Rosen']","1982, vol. 50, issue 3, 765-68",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a3_3ap_3a765-68.htm,http://links.jstor.org/sici?sici=0012-9682%2819820 ... O%3B2-Q&origin=repec
Econometrica,Exploitation of Many Deposits of an Exhaustible Resource: Comment,['Robert C Drury'],"1982, vol. 50, issue 3, 769-74",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a3_3ap_3a769-74.htm,http://links.jstor.org/sici?sici=0012-9682%2819820 ... O%3B2-N&origin=repec
Econometrica,Efficiency of Non-Walrasian Equilibria: A Note,['Paul Madden'],"1982, vol. 50, issue 3, 775-76",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a3_3ap_3a775-76.htm,http://links.jstor.org/sici?sici=0012-9682%2819820 ... O%3B2-W&origin=repec
Econometrica,Revealed Preference: An Elementary Treatment,['Dieter Sondermann'],"1982, vol. 50, issue 3, 777-79",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a3_3ap_3a777-79.htm,http://links.jstor.org/sici?sici=0012-9682%2819820 ... O%3B2-6&origin=repec
Econometrica,"Stability, Disequilibrium Awareness, and the Perception of New Opportunities: Some Corrections","['Franklin M Fisher', 'Fernando M C B Saldanha']","1982, vol. 50, issue 3, 781-83",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a3_3ap_3a781-83.htm,http://links.jstor.org/sici?sici=0012-9682%2819820 ... O%3B2-F&origin=repec
Econometrica,"""Expected Utility"" Analysis without the Independence Axiom",['Mark Machina'],"1982, vol. 50, issue 2, 277-323",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a2_3ap_3a277-323.htm,http://links.jstor.org/sici?sici=0012-9682%2819820 ... O%3B2-V&origin=repec
Econometrica,Strategic Behavior in Decentralized Planning Procedures,"['Paul Champsaur', 'Guy Laroque']","1982, vol. 50, issue 2, 325-44",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a2_3ap_3a325-44.htm,http://links.jstor.org/sici?sici=0012-9682%2819820 ... O%3B2-X&origin=repec
Econometrica,Inventory Stability and Resource Allocation under Uncertainty in a Command Economy,['Richard E Ericson'],"1982, vol. 50, issue 2, 345-76",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a2_3ap_3a345-76.htm,http://links.jstor.org/sici?sici=0012-9682%2819820 ... O%3B2-Q&origin=repec
Econometrica,Invariant Distributions and the Limiting Behavior of Markovian Economic Models,['Carl A Futia'],"1982, vol. 50, issue 2, 377-408",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a2_3ap_3a377-408.htm,http://links.jstor.org/sici?sici=0012-9682%2819820 ... O%3B2-Q&origin=repec
Econometrica,Rational Expectations in Dynamic Linear Models: Analysis of the Solutions,"['Christian Gourieroux', 'Jean-Jacques Laffont', 'Alain Monfort']","1982, vol. 50, issue 2, 409-25",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a2_3ap_3a409-25.htm,http://links.jstor.org/sici?sici=0012-9682%2819820 ... O%3B2-2&origin=repec
Econometrica,A Support Price Theorem for the Continuous Time Model of Capital Accumulation,['Shin-Ichi Takekuma'],"1982, vol. 50, issue 2, 427-42",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a2_3ap_3a427-42.htm,http://links.jstor.org/sici?sici=0012-9682%2819820 ... O%3B2-E&origin=repec
Econometrica,Limit Pricing and Entry under Incomplete Information: An Equilibrium Analysis,"['Paul Milgrom', 'John Roberts']","1982, vol. 50, issue 2, 443-59",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a2_3ap_3a443-59.htm,http://links.jstor.org/sici?sici=0012-9682%2819820 ... O%3B2-E&origin=repec
Econometrica,The Sensitivity of Consumption to Transitory Income: Estimates from Panel Data on Households,"['Robert Hall', 'Frederic Mishkin']","1982, vol. 50, issue 2, 461-81",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a2_3ap_3a461-81.htm,http://links.jstor.org/sici?sici=0012-9682%2819820 ... O%3B2-R&origin=repec
Econometrica,Instrumental Variables Regression with Independent Observations,['Halbert White'],"1982, vol. 50, issue 2, 483-99",[],,https://econpapers.repec.org/article/ecmemetrp/v_3a50_3ay_3a1982_3ai_3a2_3ap_3a483-99.htm,http://links.jstor.org/sici?sici=0012-9682%2819820 ... O%3B2-L&origin=repec
